speed;angleToTrack;trackPos;lateralSpeed;RPM;gear_presente;trackEdge0;trackEdge1;trackEdge2;trackEdge3;trackEdge4;trackEdge5;trackEdge6;trackEdge7;trackEdge8;trackEdge9;trackEdge10;trackEdge11;trackEdge12;trackEdge13;trackEdge14;trackEdge15;trackEdge16;trackEdge17;trackEdge18;accelerate;brake;clutch;gear_futura;steering
315.1670;-0.0049;-0.5354;0.9506;19459.7000;6;8.4449;8.5678;8.9709;9.7239;10.9790;13.0619;16.7481;24.3642;47.3212;200.0000;15.1343;7.5727;5.1541;3.9986;3.3494;2.9589;2.7241;2.5969;2.5553;1.0000;0.0000;0.0000;6;0.0000
315.2590;-0.0052;-0.5331;0.6105;19458.8000;6;8.4320;8.5543;8.9563;9.7075;10.9597;13.0377;16.7146;24.3089;47.1772;200.0000;15.2352;7.6167;5.1826;4.0200;3.3671;2.9743;2.7381;2.6101;2.5681;1.0000;0.0000;0.0000;6;0.0000
315.3370;-0.0057;-0.5309;0.3015;19468.6000;6;8.4202;8.5415;8.9421;9.6911;10.9397;13.0116;16.6766;24.2413;46.9793;200.0000;15.3512;7.6628;5.2112;4.0411;3.3840;2.9889;2.7513;2.6224;2.5800;1.0000;0.0000;0.0000;6;0.0000
315.4260;-0.0061;-0.5288;0.1049;19468.7000;6;8.4088;8.5294;8.9287;9.6757;10.9211;12.9876;16.6421;24.1812;46.8080;200.0000;15.4570;7.7056;5.2380;4.0610;3.4002;3.0028;2.7638;2.6342;2.5914;1.0000;0.0000;0.0000;6;0.0000
315.5030;-0.0063;-0.5268;0.0073;19477.6000;6;8.3978;8.5179;8.9162;9.6616;10.9046;12.9667;16.6132;24.1332;46.6824;200.0000;15.5456;7.7438;5.2626;4.0794;3.4154;3.0160;2.7758;2.6455;2.6024;1.0000;0.0000;0.0000;6;0.0000
315.5870;-0.0065;-0.5249;-0.0264;19479.7000;6;8.3869;8.5066;8.9042;9.6484;10.8893;12.9480;16.5882;24.0940;46.5912;200.0000;15.6218;7.7789;5.2858;4.0972;3.4300;3.0289;2.7876;2.6567;2.6133;1.0000;0.0000;0.0000;6;0.0000
315.6650;-0.0065;-0.5228;-0.0276;19486.3000;6;8.3755;8.4950;8.8920;9.6351;10.8742;12.9299;16.5647;24.0592;46.5198;200.0000;15.6931;7.8136;5.3092;4.1152;3.4451;3.0422;2.7998;2.6683;2.6247;1.0000;0.0000;0.0000;6;0.0000
315.7410;-0.0065;-0.5207;-0.0192;19493.9000;6;8.3641;8.4835;8.8800;9.6220;10.8595;12.9124;16.5423;24.0267;46.4571;200.0000;15.7607;7.8473;5.3321;4.1330;3.4600;3.0553;2.8119;2.6798;2.6361;1.0000;0.0000;0.0000;6;0.0000
315.8230;-0.0065;-0.5187;-0.0094;19495.1000;6;8.3532;8.4724;8.8684;9.6095;10.8454;12.8957;16.5211;23.9962;46.4004;200.0000;15.8248;7.8796;5.3542;4.1501;3.4744;3.0680;2.8236;2.6910;2.6471;1.0000;0.0000;0.0000;6;0.0000
315.8960;-0.0065;-0.5166;-0.0034;19504.0000;6;8.3417;8.4608;8.8562;9.5964;10.8306;12.8782;16.4988;23.9641;46.3397;200.0000;15.8922;7.9135;5.3772;4.1680;3.4894;3.0813;2.8358;2.7026;2.6585;1.0000;0.0000;0.0000;6;0.0000
315.9780;-0.0065;-0.5146;0.0000;19504.2000;6;8.3303;8.4492;8.8442;9.5833;10.8159;12.8608;16.4765;23.9319;46.2787;200.0000;15.9595;7.9472;5.4002;4.1859;3.5043;3.0945;2.8480;2.7142;2.6699;1.0000;0.0000;0.0000;6;0.0000
316.0490;-0.0065;-0.5125;0.0009;19512.5000;6;8.3190;8.4377;8.8321;9.5703;10.8012;12.8433;16.4541;23.8995;46.2163;200.0000;16.0271;7.9810;5.4231;4.2036;3.5192;3.1076;2.8601;2.7257;2.6813;1.0000;0.0000;0.0000;6;0.0000
316.1280;-0.0064;-0.5105;0.0012;19513.4000;6;8.3080;8.4265;8.8204;9.5576;10.7869;12.8263;16.4324;23.8680;46.1557;200.0000;16.0927;8.0137;5.4454;4.2209;3.5336;3.1204;2.8718;2.7369;2.6923;1.0000;0.0000;0.0000;6;0.0000
316.1990;-0.0065;-0.5084;0.0005;19520.8000;6;8.2965;8.4149;8.8082;9.5444;10.7720;12.8085;16.4096;23.8348;46.0913;200.0000;16.1615;8.0479;5.4686;4.2389;3.5487;3.1337;2.8841;2.7486;2.7038;1.0000;0.0000;0.0000;6;0.0000
316.2740;-0.0064;-0.5063;0.0005;19523.2000;6;8.2850;8.4032;8.7960;9.5312;10.7570;12.7908;16.3869;23.8019;46.0277;200.0000;16.2302;8.0821;5.4919;4.2569;3.5638;3.1470;2.8963;2.7603;2.7153;1.0000;0.0000;0.0000;6;0.0000
316.3450;-0.0065;-0.5043;-0.0000;19529.1000;6;8.2737;8.3917;8.7840;9.5181;10.7423;12.7733;16.3644;23.7692;45.9642;200.0000;16.2981;8.1158;5.5148;4.2747;3.5787;3.1602;2.9084;2.7718;2.7266;1.0000;0.0000;0.0000;6;0.0000
316.4140;-0.0065;-0.5022;0.0001;19535.4000;6;8.2625;8.3805;8.7722;9.5054;10.7279;12.7562;16.3425;23.7373;45.9027;200.0000;16.3644;8.1489;5.5372;4.2921;3.5933;3.1730;2.9202;2.7831;2.7377;1.0000;0.0000;0.0000;6;0.0000
316.4880;-0.0065;-0.5002;-0.0001;19537.3000;6;8.2512;8.3689;8.7601;9.4923;10.7131;12.7386;16.3199;23.7045;45.8391;200.0000;16.4326;8.1828;5.5603;4.3099;3.6082;3.1862;2.9324;2.7947;2.7491;1.0000;0.0000;0.0000;6;0.0000
316.5550;-0.0065;-0.4981;0.0001;19544.7000;6;8.2395;8.3571;8.7478;9.4789;10.6980;12.7206;16.2969;23.6712;45.7747;200.0000;16.5020;8.2174;5.5838;4.3282;3.6235;3.1997;2.9448;2.8065;2.7607;1.0000;0.0000;0.0000;6;0.0000
316.6280;-0.0065;-0.4960;-0.0001;19545.7000;6;8.2283;8.3457;8.7358;9.4659;10.6834;12.7032;16.2746;23.6387;45.7117;200.0000;16.5696;8.2510;5.6066;4.3458;3.6383;3.2128;2.9568;2.8179;2.7720;1.0000;0.0000;0.0000;6;0.0000
316.6940;-0.0065;-0.4940;0.0003;19552.7000;6;8.2170;8.3343;8.7239;9.4530;10.6688;12.6859;16.2524;23.6065;45.6497;200.0000;16.6366;8.2844;5.6293;4.3635;3.6530;3.2258;2.9688;2.8294;2.7832;1.0000;0.0000;0.0000;6;0.0000
316.7650;-0.0065;-0.4920;-0.0000;19554.2000;6;8.2059;8.3230;8.7121;9.4402;10.6543;12.6687;16.2304;23.5745;45.5875;200.0000;16.7032;8.3176;5.6518;4.3809;3.6676;3.2387;2.9807;2.8407;2.7943;1.0000;0.0000;0.0000;6;0.0000
316.8300;-0.0065;-0.4898;0.0002;19560.4000;6;8.1943;8.3112;8.6997;9.4268;10.6393;12.6507;16.2074;23.5411;45.5231;200.0000;16.7726;8.3522;5.6754;4.3991;3.6829;3.2522;2.9931;2.8525;2.8060;1.0000;0.0000;0.0000;6;0.0000
316.8980;-0.0065;-0.4877;-0.0001;19563.1000;6;8.1827;8.2995;8.6875;9.4135;10.6243;12.6329;16.1846;23.5079;45.4586;200.0000;16.8417;8.3865;5.6987;4.4172;3.6980;3.2655;3.0054;2.8642;2.8175;1.0000;0.0000;0.0000;6;0.0000
316.9630;-0.0065;-0.4857;0.0002;19568.2000;6;8.1715;8.2882;8.6756;9.4007;10.6097;12.6156;16.1624;23.4757;45.3966;200.0000;16.9086;8.4198;5.7213;4.4348;3.7127;3.2785;3.0173;2.8756;2.8287;1.0000;0.0000;0.0000;6;0.0000
317.0270;-0.0065;-0.4837;0.0000;19572.6000;6;8.1603;8.2768;8.6637;9.3878;10.5952;12.5983;16.1402;23.4435;45.3341;200.0000;16.9757;8.4532;5.7440;4.4523;3.7274;3.2915;3.0293;2.8870;2.8399;1.0000;0.0000;0.0000;6;0.0000
317.0960;-0.0065;-0.4816;0.0003;19573.7000;6;8.1489;8.2653;8.6516;9.3747;10.5804;12.5808;16.1177;23.4109;45.2711;200.0000;17.0436;8.4871;5.7670;4.4702;3.7424;3.3047;3.0414;2.8986;2.8513;1.0000;0.0000;0.0000;6;0.0000
317.1580;-0.0065;-0.4795;-0.0001;19579.5000;6;8.1373;8.2535;8.6393;9.3613;10.5653;12.5628;16.0947;23.3773;45.2060;200.0000;17.1133;8.5217;5.7906;4.4884;3.7576;3.3182;3.0538;2.9104;2.8629;1.0000;0.0000;0.0000;6;0.0000
317.2270;-0.0065;-0.4774;0.0003;19578.4000;6;8.1259;8.2419;8.6272;9.3482;10.5505;12.5452;16.0722;23.3448;45.1433;200.0000;17.1812;8.5556;5.8136;4.5063;3.7726;3.3314;3.0660;2.9220;2.8743;1.0000;0.0000;0.0000;6;0.0000
317.2770;-0.0065;-0.4754;-0.0000;19547.8000;6;8.1148;8.2306;8.6153;9.3353;10.5360;12.5279;16.0501;23.3125;45.0805;200.0000;17.2483;8.5889;5.8362;4.5238;3.7872;3.3443;3.0779;2.9333;2.8855;1.0000;0.0000;0.0000;6;0.0000
317.2840;-0.0065;-0.4734;-0.0003;19581.1000;6;8.1036;8.2193;8.6035;9.3225;10.5215;12.5107;16.0279;23.2803;45.0179;200.0000;17.3152;8.6222;5.8588;4.5413;3.8019;3.3573;3.0898;2.9447;2.8966;1.0000;0.0000;0.0000;6;0.0000
317.2750;-0.0065;-0.4713;-0.0010;19582.9000;6;8.0924;8.2079;8.5916;9.3096;10.5070;12.4934;16.0058;23.2481;44.9555;200.0000;17.3821;8.6555;5.8814;4.5588;3.8166;3.3702;3.1017;2.9560;2.9078;1.0000;0.0000;0.0000;6;0.0000
317.2210;-0.0065;-0.4693;-0.0021;19568.8000;6;8.0813;8.1966;8.5797;9.2967;10.4924;12.4760;15.9835;23.2154;44.8912;200.0000;17.4498;8.6889;5.9041;4.5764;3.8312;3.3832;3.1136;2.9674;2.9190;1.0000;0.0000;0.0000;6;0.0000
317.2530;-0.0065;-0.4673;-0.0023;19547.6000;6;8.0701;8.1853;8.5678;9.2839;10.4779;12.4588;15.9613;23.1832;44.8286;200.0000;17.5168;8.7222;5.9267;4.5939;3.8459;3.3961;3.1255;2.9787;2.9301;1.0000;0.0000;0.0000;6;0.0000
317.2060;-0.0065;-0.4652;0.0028;19570.3000;6;8.0589;8.1740;8.5561;9.2711;10.4635;12.4418;15.9397;23.1522;44.7709;200.0000;17.5817;8.7550;5.9491;4.6113;3.8605;3.4090;3.1374;2.9901;2.9413;1.0000;0.0000;0.0000;6;0.0000
317.2490;-0.0065;-0.4632;0.0032;19485.6000;6;8.0477;8.1626;8.5442;9.2582;10.4490;12.4245;15.9176;23.1202;44.7091;200.0000;17.6485;8.7883;5.9717;4.6289;3.8752;3.4220;3.1494;3.0015;2.9525;1.0000;0.0000;0.0000;6;0.0000
317.2080;-0.0065;-0.4612;0.0024;19546.2000;6;8.0366;8.1513;8.5323;9.2454;10.4345;12.4073;15.8955;23.0880;44.6469;200.0000;17.7153;8.8216;5.9943;4.6464;3.8899;3.4350;3.1613;3.0128;2.9637;1.0000;0.0000;0.0000;6;0.0000
317.2350;-0.0065;-0.4591;0.0001;19582.6000;6;8.0252;8.1398;8.5202;9.2323;10.4197;12.3897;15.8729;23.0551;44.5827;200.0000;17.7837;8.8555;6.0173;4.6642;3.9048;3.4481;3.1734;3.0244;2.9750;1.0000;0.0000;0.0000;6;0.0000
317.2240;-0.0065;-0.4571;-0.0012;19487.1000;6;8.0141;8.1284;8.5084;9.2194;10.4052;12.3724;15.8507;23.0228;44.5197;200.0000;17.8508;8.8888;6.0400;4.6817;3.9194;3.4611;3.1853;3.0357;2.9862;1.0000;0.0000;0.0000;6;0.0000
317.2200;-0.0065;-0.4550;0.0011;19581.9000;6;8.0027;8.1169;8.4963;9.2064;10.3905;12.3550;15.8284;22.9906;44.4581;200.0000;17.9180;8.9224;6.0628;4.6995;3.9343;3.4742;3.1974;3.0472;2.9975;1.0000;0.0000;0.0000;6;0.0000
317.2100;-0.0065;-0.4530;-0.0007;19584.2000;6;7.9915;8.1056;8.4845;9.1935;10.3760;12.3376;15.8062;22.9581;44.3945;200.0000;17.9855;8.9558;6.0855;4.7170;3.9490;3.4872;3.2093;3.0586;3.0087;1.0000;0.0000;0.0000;6;0.0000
317.2050;-0.0065;-0.4509;0.0010;19581.6000;6;7.9801;8.0940;8.4723;9.1804;10.3611;12.3200;15.7836;22.9255;44.3322;200.0000;18.0535;8.9898;6.1086;4.7350;3.9640;3.5004;3.2216;3.0703;3.0202;1.0000;0.0000;0.0000;6;0.0000
317.1950;-0.0065;-0.4488;0.0014;19581.5000;6;7.9687;8.0825;8.4603;9.1673;10.3464;12.3025;15.7613;22.8931;44.2700;200.0000;18.1208;9.0235;6.1316;4.7527;3.9789;3.5136;3.2337;3.0818;3.0315;1.0000;0.0000;0.0000;6;0.0000
317.1880;-0.0065;-0.4467;-0.0016;19581.3000;6;7.9572;8.0708;8.4481;9.1541;10.3314;12.2846;15.7383;22.8594;44.2034;200.0000;18.1907;9.0580;6.1549;4.7708;3.9940;3.5269;3.2459;3.0935;3.0430;1.0000;0.0000;0.0000;6;0.0000
317.1820;-0.0065;-0.4447;0.0013;19580.7000;6;7.9458;8.0592;8.4359;9.1410;10.3166;12.2671;15.7159;22.8271;44.1418;200.0000;18.2582;9.0918;6.1779;4.7887;4.0090;3.5401;3.2581;3.1051;3.0544;1.0000;0.0000;0.0000;6;0.0000
317.1690;-0.0065;-0.4426;-0.0013;19582.8000;6;7.9342;8.0474;8.4236;9.1276;10.3015;12.2491;15.6927;22.7932;44.0753;200.0000;18.3285;9.1266;6.2015;4.8069;4.0243;3.5536;3.2705;3.1169;3.0660;1.0000;0.0000;0.0000;6;0.0000
317.1630;-0.0065;-0.4404;0.0012;19581.4000;6;7.9226;8.0357;8.4113;9.1142;10.2865;12.2312;15.6699;22.7603;44.0125;200.0000;18.3972;9.1609;6.2249;4.8251;4.0395;3.5671;3.2829;3.1287;3.0776;1.0000;0.0000;0.0000;6;0.0000
317.1540;-0.0065;-0.4383;-0.0012;19580.8000;6;7.9110;8.0239;8.3989;9.1008;10.2713;12.2132;15.6468;22.7265;43.9464;200.0000;18.4673;9.1957;6.2485;4.8433;4.0547;3.5805;3.2953;3.1405;3.0893;1.0000;0.0000;0.0000;6;0.0000
317.1460;-0.0065;-0.4362;0.0013;19580.4000;6;7.8994;8.0121;8.3866;9.0875;10.2563;12.1954;15.6240;22.6935;43.8833;200.0000;18.5360;9.2301;6.2719;4.8615;4.0699;3.5940;3.3076;3.1523;3.1009;1.0000;0.0000;0.0000;6;0.0000
317.1400;-0.0065;-0.4341;0.0017;19579.9000;6;7.8878;8.0003;8.3743;9.0742;10.2413;12.1775;15.6011;22.6603;43.8195;200.0000;18.6052;9.2646;6.2953;4.8797;4.0852;3.6074;3.3200;3.1641;3.1125;1.0000;0.0000;0.0000;6;0.0000
317.1300;-0.0065;-0.4320;0.0014;19578.5000;6;7.8762;7.9886;8.3620;9.0608;10.2262;12.1596;15.5781;22.6271;43.7553;200.0000;18.6744;9.2991;6.3188;4.8979;4.1004;3.6209;3.3324;3.1759;3.1241;1.0000;0.0000;0.0000;6;0.0000
317.1400;-0.0065;-0.4299;0.0010;19570.3000;6;7.8645;7.9768;8.3496;9.0475;10.2111;12.1416;15.5552;22.5937;43.6907;200.0000;18.7439;9.3337;6.3423;4.9161;4.1157;3.6343;3.3448;3.1877;3.1357;1.0000;0.0000;0.0000;6;0.0000
317.1210;-0.0065;-0.4278;0.0012;19570.7000;6;7.8529;7.9650;8.3373;9.0341;10.1960;12.1237;15.5322;22.5602;43.6257;200.0000;18.8134;9.3683;6.3658;4.9343;4.1309;3.6478;3.3572;3.1995;3.1473;1.0000;0.0000;0.0000;6;0.0000
317.1410;-0.0065;-0.4257;-0.0015;19543.6000;6;7.8413;7.9532;8.3250;9.0207;10.1809;12.1056;15.5089;22.5262;43.5588;200.0000;18.8840;9.4031;6.3894;4.9526;4.1462;3.6613;3.3696;3.2113;3.1589;1.0000;0.0000;0.0000;6;0.0000
317.1320;-0.0065;-0.4236;-0.0024;19543.4000;6;7.8297;7.9414;8.3126;9.0073;10.1657;12.0876;15.4858;22.4924;43.4925;200.0000;18.9542;9.4379;6.4130;4.9708;4.1614;3.6747;3.3820;3.2231;3.1705;1.0000;0.0000;0.0000;6;0.0000
317.1450;-0.0065;-0.4214;-0.0015;19546.6000;6;7.8181;7.9297;8.3003;8.9940;10.1507;12.0698;15.4630;22.4594;43.4294;200.0000;19.0230;9.4723;6.4364;4.9890;4.1766;3.6882;3.3943;3.2349;3.1821;1.0000;0.0000;0.0000;6;0.0000
317.1360;-0.0065;-0.4193;0.0012;19546.5000;6;7.8065;7.9179;8.2880;8.9807;10.1357;12.0519;15.4402;22.4265;43.3667;200.0000;19.0916;9.5066;6.4598;5.0071;4.1919;3.7016;3.4067;3.2467;3.1938;1.0000;0.0000;0.0000;6;0.0000
317.1280;-0.0065;-0.4172;0.0011;19546.3000;6;7.7949;7.9061;8.2757;8.9673;10.1206;12.0340;15.4173;22.3933;43.3027;200.0000;19.1607;9.5411;6.4832;5.0253;4.2071;3.7151;3.4191;3.2585;3.2054;1.0000;0.0000;0.0000;6;0.0000
317.1290;-0.0065;-0.4151;0.0010;19582.8000;6;7.7833;7.8943;8.2633;8.9539;10.1055;12.0161;15.3943;22.3599;43.2379;200.0000;19.2303;9.5757;6.5067;5.0435;4.2223;3.7285;3.4315;3.2703;3.2170;1.0000;0.0000;0.0000;6;0.0000
317.1190;-0.0065;-0.4130;-0.0018;19583.1000;6;7.7717;7.8826;8.2510;8.9405;10.0904;11.9981;15.3711;22.3260;43.1713;200.0000;19.3007;9.6105;6.5303;5.0618;4.2376;3.7420;3.4439;3.2821;3.2286;1.0000;0.0000;0.0000;6;0.0000
317.1120;-0.0065;-0.4109;-0.0015;19582.3000;6;7.7600;7.8708;8.2387;8.9272;10.0753;11.9801;15.3480;22.2925;43.1063;200.0000;19.3704;9.6452;6.5538;5.0800;4.2529;3.7555;3.4563;3.2939;3.2402;1.0000;0.0000;0.0000;6;0.0000
317.1030;-0.0065;-0.4088;0.0013;19582.8000;6;7.7484;7.8590;8.2264;8.9139;10.0603;11.9623;15.3253;22.2597;43.0439;200.0000;19.4387;9.6795;6.5772;5.0982;4.2681;3.7689;3.4687;3.3057;3.2518;1.0000;0.0000;0.0000;6;0.0000
317.0960;-0.0065;-0.4067;-0.0000;19582.0000;6;7.7368;7.8472;8.2140;8.9005;10.0452;11.9443;15.3022;22.2260;42.9781;200.0000;19.5088;9.7142;6.6008;5.1164;4.2833;3.7824;3.4811;3.3175;3.2634;1.0000;0.0000;0.0000;6;0.0000
317.0880;-0.0065;-0.4046;-0.0007;19580.7000;6;7.7252;7.8354;8.2017;8.8871;10.0301;11.9263;15.2792;22.1924;42.9127;200.0000;19.5787;9.7489;6.6243;5.1346;4.2986;3.7959;3.4934;3.3293;3.2750;1.0000;0.0000;0.0000;6;0.0000
317.0800;-0.0065;-0.4024;0.0020;19581.3000;6;7.7136;7.8237;8.1894;8.8738;10.0151;11.9085;15.2565;22.1597;42.8507;200.0000;19.6469;9.7831;6.6477;5.1528;4.3138;3.8093;3.5058;3.3411;3.2866;1.0000;0.0000;0.0000;6;0.0000
317.0770;-0.0065;-0.4003;-0.0009;19578.9000;6;7.7020;7.8119;8.1770;8.8604;10.0000;11.8905;15.2333;22.1258;42.7842;200.0000;19.7172;9.8179;6.6712;5.1710;4.3291;3.8228;3.5182;3.3530;3.2982;1.0000;0.0000;0.0000;6;0.0000
317.0640;-0.0065;-0.3982;0.0017;19581.5000;6;7.6904;7.8001;8.1647;8.8471;9.9849;11.8727;15.2105;22.0929;42.7215;200.0000;19.7857;9.8523;6.6946;5.1892;4.3443;3.8362;3.5306;3.3647;3.3099;1.0000;0.0000;0.0000;6;0.0000
317.0630;-0.0065;-0.3961;-0.0013;19578.0000;6;7.6788;7.7883;8.1524;8.8337;9.9698;11.8546;15.1873;22.0590;42.6549;200.0000;19.8562;9.8871;6.7182;5.2074;4.3595;3.8497;3.5430;3.3766;3.3215;1.0000;0.0000;0.0000;6;0.0000
317.0530;-0.0065;-0.3940;-0.0017;19579.6000;6;7.6672;7.7766;8.1400;8.8203;9.9547;11.8367;15.1643;22.0255;42.5896;200.0000;19.9260;9.9217;6.7417;5.2257;4.3748;3.8631;3.5554;3.3884;3.3331;1.0000;0.0000;0.0000;6;0.0000
317.0480;-0.0065;-0.3919;-0.0017;19577.8000;6;7.6556;7.7648;8.1277;8.8069;9.9396;11.8187;15.1413;21.9921;42.5249;200.0000;19.9956;9.9563;6.7653;5.2439;4.3900;3.8766;3.5678;3.4002;3.3447;1.0000;0.0000;0.0000;6;0.0000
317.0450;-0.0065;-0.3898;-0.0010;19572.1000;6;7.6440;7.7531;8.1155;8.7937;9.9246;11.8009;15.1185;21.9589;42.4607;200.0000;20.0645;9.9907;6.7886;5.2619;4.4052;3.8900;3.5800;3.4119;3.3562;1.0000;0.0000;0.0000;6;0.0000
317.0320;-0.0065;-0.3877;0.0023;19577.9000;6;7.6327;7.7417;8.1035;8.7808;9.9101;11.7837;15.0965;21.9272;42.4009;200.0000;20.1305;10.0239;6.8112;5.2796;4.4199;3.9030;3.5921;3.4234;3.3675;1.0000;0.0000;0.0000;6;0.0000
317.0620;-0.0065;-0.3857;0.0021;19545.2000;6;7.6213;7.7300;8.0913;8.7676;9.8952;11.7659;15.0738;21.8943;42.3375;200.0000;20.1990;10.0581;6.8345;5.2976;4.4350;3.9163;3.6043;3.4350;3.3790;1.0000;0.0000;0.0000;6;0.0000
317.0290;-0.0065;-0.3836;-0.0003;19570.0000;6;7.6100;7.7186;8.0793;8.7545;9.8805;11.7484;15.0513;21.8615;42.2730;200.0000;20.2673;10.0918;6.8574;5.3153;4.4498;3.9294;3.6164;3.4465;3.3903;1.0000;0.0000;0.0000;6;-0.0143
317.0810;-0.0065;-0.3815;0.0001;19487.3000;6;7.5986;7.7070;8.0672;8.7414;9.8657;11.7308;15.0287;21.8286;42.2095;200.0000;20.3356;10.1258;6.8805;5.3332;4.4648;3.9426;3.6285;3.4581;3.4017;1.0000;0.0000;0.0000;6;-0.0181
317.0450;-0.0058;-0.3796;0.0242;19543.3000;6;7.5877;7.6969;8.0577;8.7323;9.8570;11.7233;15.0243;21.8366;42.3027;200.0000;20.3209;10.1392;6.8943;5.3459;4.4765;3.9536;3.6392;3.4687;3.4125;1.0000;0.0000;0.0000;6;-0.0223
317.0700;-0.0043;-0.3778;0.2382;19582.6000;6;7.5778;7.6889;8.0516;8.7285;9.8568;11.7293;15.0443;21.8992;42.6076;200.0000;20.1972;10.1250;6.8957;5.3514;4.4836;3.9615;3.6477;3.4778;3.4224;1.0000;0.0000;0.0000;6;-0.0223
317.0300;-0.0022;-0.3763;0.4842;19543.6000;6;7.5697;7.6834;8.0489;8.7294;9.8630;11.7450;15.0808;21.9967;43.0441;200.0000;20.0092;10.0918;6.8874;5.3510;4.4864;3.9661;3.6535;3.4846;3.4303;1.0000;0.0000;0.0000;6;-0.0223
317.0550;-0.0001;-0.3753;0.7095;19485.0000;6;7.5640;7.6806;8.0492;8.7338;9.8735;11.7665;15.1262;22.1114;43.5424;200.0000;19.7949;10.0481;6.8729;5.3460;4.4857;3.9677;3.6566;3.4891;3.4360;1.0000;0.0000;0.0000;6;-0.0143
316.9960;0.0020;-0.3747;0.8546;19570.4000;6;7.5611;7.6805;8.0523;8.7411;9.8872;11.7915;15.1756;22.2312;44.0499;200.0000;19.5784;9.9989;6.8537;5.3371;4.4815;3.9663;3.6569;3.4907;3.4389;1.0000;0.0000;0.0000;6;-0.0094
316.9940;0.0036;-0.3747;0.9183;19567.4000;6;7.5610;7.6826;8.0569;8.7491;9.9004;11.8140;15.2179;22.3300;44.4591;200.0000;19.4046;9.9557;6.8351;5.3272;4.4757;3.9628;3.6550;3.4899;3.4391;1.0000;0.0000;0.0000;6;0.0000
317.0030;0.0045;-0.3751;0.8218;19545.3000;6;7.5633;7.6862;8.0621;8.7563;9.9110;11.8304;15.2464;22.3926;44.7049;200.0000;19.2955;9.9248;6.8200;5.3179;4.4694;3.9581;3.6513;3.4870;3.4368;1.0000;0.0000;0.0000;6;0.0000
316.9750;0.0047;-0.3759;0.6493;19568.7000;6;7.5673;7.6904;8.0667;8.7617;9.9174;11.8387;15.2583;22.4135;44.7661;200.0000;19.2577;9.9094;6.8104;5.3109;4.4637;3.9532;3.6469;3.4829;3.4328;1.0000;0.0000;0.0000;6;0.0000
317.0270;0.0043;-0.3768;0.3799;19488.8000;6;7.5726;7.6952;8.0712;8.7658;9.9211;11.8415;15.2588;22.4054;44.6985;200.0000;19.2685;9.9044;6.8044;5.3051;4.4582;3.9480;3.6418;3.4778;3.4275;1.0000;0.0000;0.0000;6;0.0000
316.9980;0.0039;-0.3778;0.1785;19542.3000;6;7.5782;7.7005;8.0761;8.7704;9.9253;11.8450;15.2602;22.3987;44.6346;200.0000;19.2768;9.8982;6.7975;5.2987;4.4523;3.9423;3.6363;3.4723;3.4219;1.0000;0.0000;0.0000;6;0.0000
317.0280;0.0037;-0.3789;0.0647;19582.1000;6;7.5839;7.7058;8.0814;8.7757;9.9307;11.8503;15.2649;22.4000;44.6038;200.0000;19.2713;9.8885;6.7892;5.2915;4.4459;3.9364;3.6306;3.4667;3.4162;1.0000;0.0000;0.0000;6;0.0000
316.9930;0.0035;-0.3800;0.0034;19543.1000;6;7.5898;7.7117;8.0873;8.7818;9.9371;11.8573;15.2726;22.4074;44.5964;200.0000;19.2552;9.8756;6.7792;5.2833;4.4387;3.9298;3.6245;3.4607;3.4102;1.0000;0.0000;0.0000;6;0.0000
317.0250;0.0034;-0.3811;-0.0184;19582.2000;6;7.5961;7.7179;8.0937;8.7886;9.9446;11.8660;15.2831;22.4211;44.6134;200.0000;19.2282;9.8596;6.7678;5.2741;4.4309;3.9228;3.6180;3.4544;3.4040;1.0000;0.0000;0.0000;6;0.0000
317.0100;0.0034;-0.3821;-0.0211;19549.3000;6;7.6017;7.7236;8.0996;8.7950;9.9518;11.8744;15.2937;22.4360;44.6393;200.0000;19.1993;9.8440;6.7568;5.2655;4.4236;3.9164;3.6120;3.4487;3.3984;1.0000;0.0000;0.0000;6;0.0000
317.0140;0.0034;-0.3832;-0.0188;19545.9000;6;7.6077;7.7297;8.1060;8.8019;9.9595;11.8836;15.3055;22.4531;44.6722;200.0000;19.1664;9.8269;6.7451;5.2563;4.4159;3.9095;3.6056;3.4427;3.3924;1.0000;0.0000;0.0000;6;0.0000
316.9700;0.0034;-0.3843;-0.0075;19572.6000;6;7.6137;7.7358;8.1124;8.8089;9.9676;11.8933;15.3181;22.4721;44.7130;200.0000;19.1303;9.8090;6.7329;5.2469;4.4080;3.9026;3.5993;3.4366;3.3864;1.0000;0.0000;0.0000;6;0.0000
316.9590;0.0034;-0.3855;0.0007;19577.5000;6;7.6201;7.7424;8.1194;8.8165;9.9762;11.9037;15.3318;22.4927;44.7571;200.0000;19.0912;9.7896;6.7198;5.2367;4.3995;3.8951;3.5923;3.4300;3.3799;1.0000;0.0000;0.0000;6;0.0000
316.9900;0.0034;-0.3866;0.0018;19547.7000;6;7.6261;7.7485;8.1258;8.8235;9.9841;11.9131;15.3439;22.5106;44.7933;200.0000;19.0569;9.7721;6.7078;5.2274;4.3917;3.8882;3.5860;3.4239;3.3739;1.0000;0.0000;0.0000;6;0.0000
